source_ocr_line,direction,printed_page,pdf_page,text
6276,DE-RAR,343,53,fer über den Kopf ſchuͤtten 
6277,DE-RAR,343,53,und doch keinen Schade 
6278,DE-RAR,343,53,leiden Allein den Tag da 
6279,DE-RAR,343,53,nach ſchwellen ihnen d 
6280,DE-RAR,343,53,Fuͤße ſehr an und werde 
6283,DE-RAR,343,53,kohlſchwarz. Dann nehme 
6286,DE-RAR,343,53,fie einen geſpitzten Kryſtgl 
6287,DE-RAR,343,53,und ſchroͤpfen ſich die We 
6288,DE-RAR,343,53,"den, wornach es wieder ge "
6289,DE-RAR,343,53,wird. Eben ſo ſchroͤpfenf 
6290,DE-RAR,343,53,"ſich auch die Stirne, wen "
6291,DE-RAR,343,53,"ſie Kopfweh haben, 8 "
6292,DE-RAR,343,53,f ö and. 
6295,DE-RAR,343,53,VPDuooͤrtebuch. 
6298,DE-RAR,343,53,"anderes Spiel, ſ. unten "
6299,DE-RAR,343,53,Sgielplatz. Patolle iſt ein 
6302,DE-RAR,343,53,"N einfältiges Weiberſpiel, wo⸗ "
6305,DE-RAR,343,53,bey ſie. ſich mit kleinen ein⸗ 
6306,DE-RAR,343,53,geſchnittenen und gezeichne⸗ 
6309,DE-RAR,343,53,ten Hoͤlzlein unterhalten. 
6312,DE-RAR,343,53,Dieſe werden entweder aus 
6313,DE-RAR,343,53,einem in der Luft hangen⸗ 
6316,DE-RAR,343,53,den Hut von unten auf mit 
6319,DE-RAR,343,53,"der Fauſt herausgeſtoßen, "
6320,DE-RAR,343,53,oder es ſitzen beyde Par⸗ 
6321,DE-RAR,343,53,theyen auf der Erde gegen 
6322,DE-RAR,343,53,"einander, machen zwiſchen "
6323,DE-RAR,343,53,"ihnen einen kleinen Zaun, "
6324,DE-RAR,343,53,"auch von kleinen Hoͤlzlein, "
6325,DE-RAR,343,53,und treiben ihre gezeichnete 
6326,DE-RAR,343,53,Hoͤlzlein mit einer Peitſche 
6327,DE-RAR,343,53,aus der linken Hand uͤber 
6328,DE-RAR,343,53,den Zaun. Wo nun die 
6329,DE-RAR,343,53,"Hoͤlzlein niederfallen, und "
6330,DE-RAR,343,53,die eingeſchnittenen Strich⸗ 
6331,DE-RAR,343,53,"lein darzeigen, ſo wird eben "
6334,DE-RAR,343,53,"ſo, wie bey dem Wuͤrfel⸗ "
6337,DE-RAR,343,53,"ſpiele, der Gewinn oder "
6338,DE-RAR,343,53,Berluſt angerechnet. 
6339,DE-RAR,343,53,"Spielplatz, lame. So heißt "
6340,DE-RAR,343,53,der vornehmſte tarahuma⸗ 
6342,DE-RAR,343,53,"riſche Spielplatz, allwo mit "
6345,DE-RAR,343,53,dem Ball (UlE) geſpielet 
6348,DE-RAR,343,53,wird. Es iſt ein langes 
6349,DE-RAR,343,53,"Viereck, vom Raſen gut ge⸗ "
6350,DE-RAR,343,53,"reinigt, und ſo eben, wie "
6351,DE-RAR,343,53,eine Billardtafel. Die 
6352,DE-RAR,343,53,"Spieler find faſt nackend, "
6353,DE-RAR,343,53,"nur um die Schaam bedeckt, "
6354,DE-RAR,343,53,und haben auf dem hintern 
6355,DE-RAR,343,53,Theile ein Stuͤck rohes Le⸗ 
6356,DE-RAR,343,53,"der angebunden, damit, "
6357,DE-RAR,343,53,wenn ſie ſich gewaltig auf 
6358,DE-RAR,343,53,"dem Boden hinſchleudern, "
6359,DE-RAR,343,53,um den Ball von der Erde 
6360,DE-RAR,343,53,"in die Hoͤhe zu treiben, ſie "
6362,DE-RAR,343,53,ſich nicht verletzen. Der 
6364,DE-RAR,343,53,"Ball iſt ſchwarz, ſchwer u. "
6366,DE-RAR,343,53,von elaſtiſchem Gummi Er 
6367,DE-RAR,343,53,"darf nicht mit der Hand, ſon⸗ "
6370,DE-RAR,343,53,"Spruch, Neogala. "
6373,DE-RAR,343,53,55 
6376,DE-RAR,343,53,343 
6377,DE-RAR,343,53,"dern nur mit der Huͤſte, dem "
6378,DE-RAR,343,53,"Schulterbeine, oder dem "
6381,DE-RAR,343,53,Knie aufgetrieben werden. 
6382,DE-RAR,343,53,Hat er einen weichern Theil 
6383,DE-RAR,343,53,"des Leibes, als ben Bauch "
6384,DE-RAR,343,53,"und die Waden beruͤhret, "
6385,DE-RAR,343,53,oder wird er aus dem Spiel⸗ 
6386,DE-RAR,343,53,"platz herausgeſtoßen, ſo iſt "
6387,DE-RAR,343,53,das Spiel verloren. Es iſt 
6388,DE-RAR,343,53,ein ſehr muͤhſames u. wahr⸗ 
6389,DE-RAR,343,53,"haft barbariſches Spiel, "
6390,DE-RAR,343,53,ganz geſchickt Arme und 
6391,DE-RAR,343,53,Beine zu brechen. 
6392,DE-RAR,343,53,"Spindel, Malecate. ft vom "
6393,DE-RAR,343,53,Spaniſchen entlehnt. 
6395,DE-RAR,343,53,"Spitze, Cuvala. "
6398,DE-RAR,343,53,"Sprachlos, Tä necka. 15 "
6401,DE-RAR,343,53,"Sprechen, Neoka, rüge, tfani. "
6404,DE-RAR,343,53,"Staar, Tiehacheäca. Dieſes "
6405,DE-RAR,343,53,"find Vogel, die mit ünſern "
6406,DE-RAR,343,53,Staaren vieles gemein ha⸗ 
6407,DE-RAR,343,53,haben. Es ſind ihrer ver⸗ 
6408,DE-RAR,343,53,ſchiedene ſchoͤne Gattungen. 
6409,DE-RAR,343,53,"Einige ſind wachsgelb, mit "
6410,DE-RAR,343,53,"ſchwarzen, andere ſchwarz "
6411,DE-RAR,343,53,mit rothen oder weiß aus⸗ 
6412,DE-RAR,343,53,"geſchlagenen Fluͤgeln, andre "
6414,DE-RAR,344,54,wiederum ganz ſchwarz oder 
6416,DE-RAR,344,54,ganz grau. Sie fliegen im 
6417,DE-RAR,344,54,Herbſt und Winter Schaa⸗ 
6418,DE-RAR,344,54,"teniveife, und machen Mit⸗ "
6419,DE-RAR,344,54,tags und Abends ein Ge⸗ 
6420,DE-RAR,344,54,"ſchnatter, wie die Stagre. "
6421,DE-RAR,344,54,Bey den Mexikanern heiſ⸗ 
6422,DE-RAR,344,54,"fen fie Chanate, bey denen "
6424,DE-RAR,344,54,"Spaniern Tordos, "
6426,DE-RAR,344,54,"Stab, Cusiki. "
6428,DE-RAR,344,54,"Stachel, Cuväla. | | "
6430,DE-RAR,344,54,"Stahl, zum Feuerſchlagen, "
6432,DE-RAR,344,54,„ v2... 
6434,DE-RAR,344,54,"Stande, ich bin nicht im Stan⸗ "
6436,DE-RAR,344,54,"de, Ta kené ga. N "
6438,DE-RAR,344,54,"Stange, Cusi guelü. "
6440,DE-RAR,344,54,"Stark, igueämeke. N "
6442,DE-RAR,344,54,"Staub, Nachpitdco. Tuſchiki. "
6444,DE-RAR,344,54,0 Staͤu⸗ 
6447,DE-RAR,344,54,— — 8 X 
6448,DE-RAR,344,54,/ rr 
6449,DE-RAR,344,54,5 n . 72 % 
6452,DE-RAR,344,54,344 
6455,DE-RAR,344,54,"Staͤupen, Guechpiſdeo. "
6457,DE-RAR,344,54,"Stecken, Cusiki _ "
6459,DE-RAR,344,54,"Stehen, dabey ftehen, ibe ne "
6460,DE-RAR,344,54,"gatiki. Stehen bleiben, üili. "
6462,DE-RAR,344,54,"Stehlen, Itichigua, "
6464,DE-RAR,344,54,"Steig, Poveke, "
6466,DE-RAR,344,54,"Stei ben; Tepang, oder tep "
6468,DE-RAR,344,54,m 5 
6471,DE-RAR,344,54,54 
6474,DE-RAR,344,54,"ne fimı, "
6477,DE-RAR,344,54,"Stein, Tecke, techteke. Stei- "
6478,DE-RAR,344,54,"nerne Saͤule, tele uliameke, "
6481,DE-RAR,344,54,"Zerſtoßener Stein, tecubi- "
6482,DE-RAR,344,54,ramexe. Bon den Steinen 
6483,DE-RAR,344,54,und Felſen des großen tara⸗ 
6484,DE-RAR,344,54,humarifchen Gebirges has 
6485,DE-RAR,344,54,ben die meiften Dörfer ihre 
6486,DE-RAR,344,54,"Benennungen, als; Teui- "
6487,DE-RAR,344,54,"litſchic, Tecuibrutichie, Te- "
6488,DE-RAR,344,54,"cavolätichie, d. i. rundſteinig. "
6489,DE-RAR,344,54,"Steineiche, Rohäca. ang "
6492,DE-RAR,344,54,"Stempel, zum Stoßen oder "
6495,DE-RAR,344,54,"Reiben, Mulikı, "
6497,DE-RAR,344,54,"Sterben, Muküku, Verſtor⸗ "
6498,DE-RAR,344,54,"hen, makameke, Der ſchon "
6499,DE-RAR,344,54,"terben ſollte, der zum Ster⸗ "
6500,DE-RAR,344,54,"ben war, Mukurejameke. "
6501,DE-RAR,344,54,"Mei ein Tarahumgre ftirbt, "
6502,DE-RAR,344,54,wird feine Hütte (ſ. bauen) 
6503,DE-RAR,344,54,ganz eingeriſſen u. von neu⸗ 
6505,DE-RAR,344,54,"en wieder aufgebauet, doch "
6506,DE-RAR,344,54,"fo, daß die innern Wände "
6507,DE-RAR,344,54,"hinaus, u, die äußern hinein "
6508,DE-RAR,344,54,gewendet werden. Es iſt Die: 
6509,DE-RAR,344,54,fer Gebrauch nicht ſowol ein 
6510,DE-RAR,344,54,"Aberglauben, als eine obwol "
6511,DE-RAR,344,54,unnuͤtze Sorgfalt fuͤr die 
6512,DE-RAR,344,54,"Geſundheit der Lebenden, "
6514,DE-RAR,344,54,"Sterblich, mukitati, oder mu- "
6515,DE-RAR,344,54,kilatlameke. Dieſes Wort 
6516,DE-RAR,344,54,wird auch gebraucht glles 
6517,DE-RAR,344,54,"andere zu bedeuten, was "
6518,DE-RAR,344,54,pergaͤnglich iſt. Wie guch 
6519,DE-RAR,344,54,bey unvergänglichen Dingen 
6520,DE-RAR,345,55,mit Vorſetzung des Woͤrt⸗ 
6521,DE-RAR,345,55,"leins a, ficht, nein, mel; "
6522,DE-RAR,345,55,%. weil die karghumari⸗ 
6524,DE-RAR,345,55,e Sprache keine zuſam⸗ 
6527,DE-RAR,345,55,Deutſch⸗ Tarahumariſches 
6530,DE-RAR,345,55,mengeſetzte Wörter (compo- 
6531,DE-RAR,345,55,"ſita hat, mit unferm deut⸗ "
6532,DE-RAR,345,55,"ſchen Un gleichbedeutend iſt, "
6533,DE-RAR,345,55,"z. B. ta mukilatiameke, uns "
6534,DE-RAR,345,55,vergaͤnglich immer dauernd. 
6535,DE-RAR,345,55,"Stern, Sopoli. "
6536,DE-RAR,345,55,"Stiefvater, Pileliga. "
6537,DE-RAR,345,55,"Stillhalten, Vik. na "
6538,DE-RAR,345,55,"Stinken, Tfehipt, Stinkend, "
6539,DE-RAR,345,55,Ichipugameke. 5 
6540,DE-RAR,345,55,"Stirn, Covars, "
6541,DE-RAR,345,55,"Stoͤßel, Muliki, 5 "
6542,DE-RAR,345,55,"Stoßen, Nachkibü, Tuſchi. "
6543,DE-RAR,345,55,Strafen. Sie haben kein ei⸗ 
6544,DE-RAR,345,55,gentliches Wort; wenn ſie 
6545,DE-RAR,345,55,"aber drohen wollen, ſagen "
6546,DE-RAR,345,55,"fie: Muhe nachteſa inıle, d. "
6547,DE-RAR,345,55,h. in einer freyen Ueberſe⸗ 
6548,DE-RAR,345,55,tzung: Du wirſt deinen Lohn 
6549,DE-RAR,345,55,"bekommen, und es wird dir "
6550,DE-RAR,345,55,nicht wohl ſeyn. 
6551,DE-RAR,345,55,"Strang, Buila, ſ. Strick. "
6552,DE-RAR,345,55,"Straße, Poveke. 0 "
6553,DE-RAR,345,55,"Streiten, Nacoſa. "
6554,DE-RAR,345,55,"Strick, Baila. Ihre Stricke "
6555,DE-RAR,345,55,werden in den gebirgigen 
6556,DE-RAR,345,55,Gegenden von geſponnenen 
6557,DE-RAR,345,55,"RPoßhaaren, oder von rohen "
6558,DE-RAR,345,55,"eingeweichten, und zu Rie⸗ "
6559,DE-RAR,345,55,mengeſchnittenen Leder zus 
6560,DE-RAR,345,55,"ſammengedrehet, Auf dem "
6561,DE-RAR,345,55,flachen Lande aber werden 
6562,DE-RAR,345,55,je von den groͤhſten Aloefaͤ⸗ 
6563,DE-RAR,345,55,den gemacht. Sie ſprechen 
6564,DE-RAR,345,55,"auch guila, denn, wenn ſie "
6565,DE-RAR,345,55,"einen Strick verlangen, um "
6566,DE-RAR,345,55,einen Ochſen oder Pferd zu 
6567,DE-RAR,345,55,"fangen, rufen ſie: eatö guila, "
6568,DE-RAR,345,55,"bring einen Strick her, "
6569,DE-RAR,345,55,"Stricklein, Talluviki. "
6570,DE-RAR,345,55,"Seh, ‚Paca, uneigentlich, ſ. "
6571,DE-RAR,345,55,vg 
6574,DE-RAR,345,55,"Stuhl, Jazla, "
6576,DE-RAR,345,55,"Süd, Rachpe. "
6578,DE-RAR,345,55,Stürzen 1 n ; 
6579,DE-RAR,345,55,"kürzen, Tele ne tiches; "
6580,DE-RAR,345,55,"Stute, "
6583,DE-RAR,345,55,Woͤrterbuch. 
6586,DE-RAR,345,55,345 
6589,DE-RAR,345,55,"Stute, Can mukla, f. Lamm. Tanzen, Jaugm. Gleichwie "
6592,DE-RAR,345,55,"Suchen, Amé. Man ſoll, oder "
6593,DE-RAR,345,55,"muß ſuchen, ämela. "
6594,DE-RAR,345,55,"Sünde, Tlani- oder Tlaini- "
6595,DE-RAR,345,55,Joliki. 
6596,DE-RAR,345,55,"Sünder, Tfani- oder Tfaini- "
6597,DE-RAR,345,55,"jolagameke. Tfetijolajameke, "
6598,DE-RAR,345,55,"Suͤndigen, Tfainijola, Tletijola. "
6599,DE-RAR,345,55,"Suppe, Tfchorike Pauguils. "
6600,DE-RAR,345,55,— Kioliki iſt eine gekochte 
6601,DE-RAR,345,55,duͤnne Suppe von tuͤrki⸗ 
6602,DE-RAR,345,55,ſchen Waizengries. Sie 
6605,DE-RAR,345,55,heißt auch noch anders 
6608,DE-RAR,345,55,es kiate. ſ. Gries. 
6609,DE-RAR,345,55,"Süß, Kachkagämeke. Es ift "
6611,DE-RAR,345,55,"füß, kachka. "
6612,DE-RAR,345,55,"Sumpfig, Pabahitfchie, "
6614,DE-RAR,345,55,"Ort, wo Moräfte find. "
6617,DE-RAR,345,55,T. 
6620,DE-RAR,345,55,"Taback, Uipaca. Es kann den "
6621,DE-RAR,345,55,Tarahumaren kein ange⸗ 
6622,DE-RAR,345,55,nehmeres Geſchenk gemacht 
6623,DE-RAR,345,55,"werden, als Rauchtaback, "
6624,DE-RAR,345,55,tuͤrkiſcher Waizen und ge⸗ 
6625,DE-RAR,345,55,doͤrrtes Fleiſch. Vom Ta⸗ 
6627,DE-RAR,345,55,backſchmauchen find fie gro: 
6628,DE-RAR,345,55,ße Liebhaber. Ste ſetzen ſich 
6629,DE-RAR,345,55,"rings um das Feuer, fuͤllen "
6630,DE-RAR,345,55,ein Rohr mit geriebenen Ta⸗ 
6632,DE-RAR,345,55,"back an, u. da geht es von "
6635,DE-RAR,345,55,ein 
6638,DE-RAR,345,55,"Mund zu Mund, bis nicht "
6641,DE-RAR,345,55,"nur d. Fuͤllung, ſondern auch "
6644,DE-RAR,345,55,das Rohr im Rauch aufgeht. 
6647,DE-RAR,345,55,"dag fel& oder veli, tielikis "
6648,DE-RAR,345,55,"Vor Tags, bea oder rad "
6649,DE-RAR,345,55,": tajenalago, "
6651,DE-RAR,345,55,"eca tele, Drey Tage, bai⸗ "
6654,DE-RAR,345,55,"Zwey Tage, "
6657,DE-RAR,345,55,"ea tlele, Vier Tage, navd- "
6658,DE-RAR,345,55,"co tlele. Es wird Tag, es "
6661,DE-RAR,345,55,"taget, tejena oder iajenaba. "
6662,DE-RAR,345,55,"Nach dem tagen, nachdem "
6665,DE-RAR,345,55,"188 0 dec tajenalago, "
6666,DE-RAR,345,55,; 
6669,DE-RAR,345,55,agli Jomäſtſeſe. | 
6670,DE-RAR,345,55,"Tanz, Jauguiis, Eine gewiſſe "
6673,DE-RAR,345,55,“Art des Tanzes heißt inarı 
6676,DE-RAR,345,55,die Tarahumaren einen be⸗ 
6677,DE-RAR,345,55,ſondern Hang zum Laufen 
6678,DE-RAR,345,55,"haben, ſo haben ſie auch ei⸗ "
6679,DE-RAR,345,55,ne nicht geringere Freude 
6680,DE-RAR,345,55,an Tanzen. Alle Feſttage 
6681,DE-RAR,345,55,werden mit Tanzen gehal⸗ 
6682,DE-RAR,345,55,"ten, wobey es nicht nur zu "
6683,DE-RAR,345,55,"bewundern iſt, daß die Taͤn⸗ "
6684,DE-RAR,345,55,zer zwey Tage und Naͤchte 
6685,DE-RAR,345,55,ohne lange Ausſetzung aus⸗ 
6686,DE-RAR,345,55,"halten, ſondern auch die "
6687,DE-RAR,345,55,geſchickteſten Kontratanze 
6688,DE-RAR,345,55,zu machen wiſſen. Zu die⸗ 
6689,DE-RAR,345,55,fen Tanzen wird keine 
6690,DE-RAR,345,55,Weibsperſon zugelaſſen. 
6693,DE-RAR,345,55,Sieben oder neun junge 
6696,DE-RAR,345,55,"Burſche, mit Schuhen und "
6699,DE-RAR,345,55,"rothen Struͤmpfen, mit ei⸗ "
6702,DE-RAR,345,55,"nem Schuͤrzlein, einem flie⸗ "
6703,DE-RAR,345,55,"genden Hemde, aufgebun⸗ "
6704,DE-RAR,345,55,"denem Haar, mit verſchie⸗ "
6705,DE-RAR,345,55,denen Baͤndern durchge⸗ 
6708,DE-RAR,345,55,"flochtenen Kraͤnzen, und ei⸗ "
6711,DE-RAR,345,55,nem großen Federbuſch auf 
6712,DE-RAR,345,55,"dem Kopfe, einen dreyecki⸗ "
6713,DE-RAR,346,56,gen Federbuſch in der rech⸗ 
6714,DE-RAR,346,56,"ten Hand, und in der lin⸗ "
6715,DE-RAR,346,56,ken einen ausgehoͤhlten 
6716,DE-RAR,346,56,kleinen Kuͤrbis an einem 
6717,DE-RAR,346,56,"kleinen Stabe oder Stiele, "
6718,DE-RAR,346,56,worinnen kleine Steinlein 
6721,DE-RAR,346,56,"ſind, mit Klappern an den "
6724,DE-RAR,346,56,"Kuͤßen, die aber nichts an⸗ "
6727,DE-RAR,346,56,"ders, als duͤrre Haſenklauen "
6730,DE-RAR,346,56,"find, ſtellen fie ſich in zwo "
6731,DE-RAR,346,56,"Reihen. Einer aus ihnen, "
6732,DE-RAR,346,56,welcher der Vortaͤnzer oder 
6735,DE-RAR,346,56,"Reihenführer iſt, ſtellet ſich "
6736,DE-RAR,346,56,an die Spitze. 
6739,DE-RAR,346,56,i Wenn nun 
6740,DE-RAR,346,56,die Spielleute mit einer 
6741,DE-RAR,346,56,kleinen Laute und Geige den 
6744,DE-RAR,346,56,erſten Takt vollendet has 
6747,DE-RAR,346,56,"ben, ſo faͤngt der Vortaͤn⸗ "
6750,DE-RAR,346,56,"zer an, und bey dem drit⸗ "
6753,DE-RAR,346,56,ten Takt kommen alle in 
6754,DE-RAR,346,56,Be⸗ 
6757,DE-RAR,346,56,unterhaltend. 
6760,DE-RAR,346,56,Thuͤre. Era. 
6763,DE-RAR,346,56,Bewegung. Da fangen ſie 
6764,DE-RAR,346,56,"an, mit ihrem Kuͤrbis ge⸗ "
6765,DE-RAR,346,56,rade nach dem Takt ein Ge⸗ 
6768,DE-RAR,346,56,"klapper zu machen, und "
6771,DE-RAR,346,56,machen zugleich bey ihren 
6772,DE-RAR,346,56,künſtlichen Durchdrehungen 
6773,DE-RAR,346,56,mit dem Lederbuſche in der 
6776,DE-RAR,346,56,rechten Hand ganz gleiche 
6779,DE-RAR,346,56,"Schwenkungen, bald uͤber "
6780,DE-RAR,346,56,"den Kopf, bald um die Er⸗ "
6781,DE-RAR,346,56,"de, ohse daß fie in eine "
6782,DE-RAR,346,56,Unordnung gerathen. Ih⸗ 
6783,DE-RAR,346,56,"nen zuzuſehen, iſt gewiß "
6784,DE-RAR,346,56,| Bey dieſen 
6785,DE-RAR,346,56,Taͤnzen finden ſich auch alle⸗ 
6786,DE-RAR,346,56,zeit zwey vermummte Alte 
6787,DE-RAR,346,56,"ein, mit grauen Baͤrten, "
6788,DE-RAR,346,56,einem großen Hoͤcker auf 
6789,DE-RAR,346,56,"dem Nuͤcken, und einem "
6790,DE-RAR,346,56,"Plumpſacke in der Hand, "
6791,DE-RAR,346,56,die um die Tanzenden her⸗ 
6792,DE-RAR,346,56,"umſpringen, etwas dazu "
6793,DE-RAR,346,56,"brummen, und, wenn ſie "
6794,DE-RAR,346,56,einem Tänzer einen Streich 
6795,DE-RAR,346,56,"verſetzen, etwas lächerliz "
6796,DE-RAR,346,56,ches daher ſagen: Sunt huic 
6797,DE-RAR,346,56,quoque gaudia genti. 
6800,DE-RAR,346,56,"Taͤnzer, Jaugnirmeke, "
6803,DE-RAR,346,56,"Taub. Nacheatule, "
6806,DE-RAR,346,56,Taufe. Pauvoliki. 
6809,DE-RAR,346,56,"Taufen. Pagota. Getauft, pa- "
6812,DE-RAR,346,56,700 
6815,DE-RAR,346,56,"gotugameke, oder auch ipa- "
6818,DE-RAR,346,56,gatügameke. 
6819,DE-RAR,346,56,Teppich. Kemäca. Peräca. ſ. 
6820,DE-RAR,346,56,Decke. 
6823,DE-RAR,346,56,Teufel. Aitaruc. Gemeiniglich 
6826,DE-RAR,346,56,aber fagen fie: telegauga- 
6827,DE-RAR,346,56,"m ke, der unten iſt. "
6828,DE-RAR,346,56,That. Jolali i. 
6830,DE-RAR,346,56,Thier. Buco. Iſt der allge: 
6831,DE-RAR,346,56,gemeine Name aller vier⸗ 
6832,DE-RAR,346,56,füßigen Thiere 
6833,DE-RAR,346,56,"Thun. Jol Thuend, jolaja- "
6834,DE-RAR,346,56,"""mike Gethan, Jolarüga: "
6836,DE-RAR,346,56,"meke, Es iſt gethan, Jolärupa. "
6839,DE-RAR,346,56,346 Deutſch⸗Tarahumariſches 
6842,DE-RAR,346,56,"Tief. Es iſi tief, rocheo. "
6843,DE-RAR,346,56,Toben. Logur. i 
6844,DE-RAR,346,56,"Tochter. Malala. Aguila, "
6845,DE-RAR,346,56,"Todt, der, Mukikı. 5 "
6846,DE-RAR,346,56,"Todtſeyn, Muküameke, fchu "
6847,DE-RAR,346,56,gulameke. 
6848,DE-RAR,346,56,"Toͤdten. Mea. Getoͤdtet, me "
6849,DE-RAR,346,56,hrüe oder melirügameke. 
6850,DE-RAR,346,56,Todtenkopf. Moorapera. 
6851,DE-RAR,346,56,Topf. Pichicolxki. 
6852,DE-RAR,346,56,Trächtig. Potlchirügameke. 
6853,DE-RAR,346,56,Trag. Nalstameke. 
6854,DE-RAR,346,56,"Tragen, hertragen, td. Hin: "
6855,DE-RAR,346,56,"wegtragen, pas. g "
6856,DE-RAR,346,56,"Trank, f. Getraͤnke. "
6857,DE-RAR,346,56,"Trauren, Tefigua. "
6858,DE-RAR,346,56,"Traurig, Telsiguati, "
6859,DE-RAR,346,56,"Traurigkeit, Tefliguala. "
6860,DE-RAR,346,56,"Trinken, Phi. "
6861,DE-RAR,346,56,"Le Pahiameke, "
6862,DE-RAR,346,56,"Trinkgeſchier, ſ. Becher. "
6863,DE-RAR,346,56,Treten Es iſt 
6864,DE-RAR,346,56,"trocken, ſakiba. | "
6865,DE-RAR,346,56,Trocknen. Saktruje. Es trock⸗ 
6866,DE-RAR,346,56,"net qus, vskitsi. "
6867,DE-RAR,346,56,"Truͤb. Es wird trüb, nole, "
6868,DE-RAR,346,56,Trunk Pahila. 
6869,DE-RAR,346,56,"Trunken, Teculüameke. "
6872,DE-RAR,346,56,"Uebel, Tleti. Ka "
6873,DE-RAR,346,56,"Uebelthat, Tlainijolkk i. "
6874,DE-RAR,346,56,Uiebelth aer Tlainijolzjameke. 
6875,DE-RAR,346,56,"Uebelthun, Tlainzjola. tletijola, "
6876,DE-RAR,346,56,"Ueber, Moba, amoba. "
6877,DE-RAR,346,56,"Ueberaus, Igus. "
6878,DE-RAR,346,56,"Uebergeben, Kia. "
6879,DE-RAR,346,56,"Ueberläufer, Huméameke. "
6880,DE-RAR,346,56,"Uebermorgen, Ocärteleraje. "
6881,DE-RAR,346,56,"Ueberwinden, Jumäbara, "
6882,DE-RAR,346,56,"Umarmen, Corilücu. "
6883,DE-RAR,346,56,"Umdringen, Mea. "
6884,DE-RAR,346,56,"Umdrehen, Nöliruje. "
6885,DE-RAR,346,56,"Umgehen, Nölire. "
6886,DE-RAR,347,57,"Umgekehrt, Renana, "
6887,DE-RAR,347,57,"Umkreis, Tichitüla, "
6890,DE-RAR,347,57,a 
6893,DE-RAR,347,57,Um: 
6896,DE-RAR,347,57,0 Wörterbuch m 
6899,DE-RAR,347,57,"Umruͤhren, Hologua, - "
6900,DE-RAR,347,57,"Umſonſt, Kirföpi. Nagotle. "
6903,DE-RAR,347,57,"Unablaͤßlich, Sinevi oder sinivz. "
6906,DE-RAR,347,57,"Unbeweglich, Ta nokifati. "
6907,DE-RAR,347,57,"Unbeweibt, Tatlo upeameke. "
6908,DE-RAR,347,57,"Und, Purfe. 0 "
6910,DE-RAR,347,57,"Unendlich, Ta fchuguiameke, "
6911,DE-RAR,347,57,"f Unermeßlich, Ta nanaguälati, "
6912,DE-RAR,347,57,"Unerſchrocken, Ta mahsjameke. "
6913,DE-RAR,347,57,"Ungeackert, Ta boſſarue. "
6914,DE-RAR,347,57,"Ungebahnt, Ta poviruk. "
6915,DE-RAR,347,57,"Ungekocht, Tatfö baflirük, "
6916,DE-RAR,347,57,"Ungern Ta eläjo, "
6917,DE-RAR,347,57,"Ungewaſchen, Ta pagdtuga- "
6918,DE-RAR,347,57,meke. „ 105 f 
6919,DE-RAR,347,57,"Ungleich. Das zu bedeuten, "
6920,DE-RAR,347,57,9275 de ’ ta leva u rei⸗ 
6921,DE-RAR,347,57,| et pder langet nicht. 
6922,DE-RAR,347,57,"Unglücklich, 1 Ae a l "
6923,DE-RAR,347,57,"Unkundig, Ta matſchigameke. "
6924,DE-RAR,347,57,"Unlängst, Hipela, "
6925,DE-RAR,347,57,"Unmoͤglich. Es iſt unmöglich, "
6926,DE-RAR,347,57,ta jekitsti hücen. 
6927,DE-RAR,347,57,"Unrecht, Tier. i "
6928,DE-RAR,347,57,"Unſinnig, Logulameke, "
6929,DE-RAR,347,57,"Unſterblich, Ta mukifati, oder "
6930,DE-RAR,347,57,mukilatfameke. An 
6931,DE-RAR,347,57,"Unten, Neis, "
6932,DE-RAR,347,57,"Unterlaſſen, kegus,  sregue. "
6933,DE-RAR,347,57,"Ohn Unterlaß,Sinevs, sinivi, "
6934,DE-RAR,347,57,"Unterricht, Maclebirujelila. "
6935,DE-RAR,347,57,"Unterrichten, Natlchtruje, "
6936,DE-RAR,347,57,"Unter ſuchen, Igwa. "
6937,DE-RAR,347,57,"Uaverdorrt, Teils nakirüe. "
6938,DE-RAR,347,57,"Unverehlicht, Tail upéameke. "
6939,DE-RAR,347,57,"Un verletzt, Jumartgaıneke. "
6940,DE-RAR,347,57,Unvermögend. Ich bin un: 
6941,DE-RAR,347,57,"vermögend, nicht im Stan⸗ "
6942,DE-RAR,347,57,"de, Ta kene ga. "
6943,DE-RAR,347,57,Unverſehens. Ta matlchiga. 
6944,DE-RAR,347,57,"Unverſehrt, Jumerbgam ehe. "
6945,DE-RAR,347,57,"Unverzagt, Ta mahajämeke, "
6946,DE-RAR,347,57,"Unverzuͤglich, Hipela. "
6947,DE-RAR,347,57,"Unwegſam, Ta povirük, "
6948,DE-RAR,347,57,"Unwillig ſeyn, werden. Ajo- "
6949,DE-RAR,347,57,"ngo, "
6952,DE-RAR,347,57,„. 
6955,DE-RAR,347,57,342 
6958,DE-RAR,347,57,"Unwiſſend, Tä matfchigsmeke, "
6959,DE-RAR,347,57,"Unzahlbar, Ta taralarl. © "
6960,DE-RAR,347,57,"Unzeitig, La baſsigameke. "
6961,DE-RAR,347,57,"Urbar, das ſich pfluͤgen läßt, "
6963,DE-RAR,347,57,Ballatfameke. 5 A 
6964,DE-RAR,347,57,"Urtheilen, Maje.. "
6967,DE-RAR,347,57,G. 
6970,DE-RAR,347,57,"Vater, Nonc Mit dieſem Na⸗ "
